what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1372486065127
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1372486065128
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1372486065130
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1372486065130
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1372486065131
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1372486065134
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1372486065135
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1372486065137
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1372486065138
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1372486065140
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1372486065141
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1372486065142
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1372486065143
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1372486065145
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1372486065145
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1372486065145
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1372486065145
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1372486065147
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1372486065147
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1372486065147
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1372486065148
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1372486065150
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1372486065151
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1372486065152
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1372486065153
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1372486065154
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1372486065156
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1372486065157
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1372486065158
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1372486065159
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1372486065160
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1372486065164
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1372486065166
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1372486065172
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1372486065173
started,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1372486065175
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1372486065176
started,bundle,org.eclipse.mylyn.bugzilla.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.bugzilla.core",1372486065178
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.bugzilla.ui",1372486065179
started,bundle,org.eclipse.mylyn.commons.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.core",1372486065179
started,bundle,org.eclipse.mylyn.commons.net,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.net",1372486065179
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.0.4.v20130429-0100,"org.eclipse.mylyn.commons.notifications.core",1372486065181
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.4.v20130429-0100,"org.eclipse.mylyn.commons.notifications.feed",1372486065182
started,bundle,org.eclipse.mylyn.commons.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.ui",1372486065183
started,bundle,org.eclipse.mylyn.commons.workbench,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.workbench",1372486065184
started,bundle,org.eclipse.mylyn.context.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.context.core",1372486065184
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.context.tasks.ui",1372486065186
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.monitor.ui",1372486065187
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.tasks.ui",1372486065189
started,bundle,org.eclipse.mylyn.team.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.team.ui",1372486065190
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1372486065192
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1372486065194
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1372486065197
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1372486065198
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1372486065200
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1372486065201
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1372486065204
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1372486065205
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1372486065206
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1372486065207
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1372486065209
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1372486065210
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1372486065213
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1372486065214
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1372486065214
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1372486065216
os,sysinfo,,,"win32",1372486065223
arch,sysinfo,,,"x86",1372486065223
ws,sysinfo,,,"win32",1372486065223
locale,sysinfo,,,"en_US",1372486065223
processors,sysinfo,,,"8",1372486065223
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1372486065224
java.runtime.version,sysinfo,,,"1.7.0_21-b11",1372486065224
java.specification.name,sysinfo,,,"Java Platform API Specification",1372486065224
java.specification.vendor,sysinfo,,,"Oracle Corporation",1372486065224
java.specification.version,sysinfo,,,"1.7",1372486065224
java.vendor,sysinfo,,,"Oracle Corporation",1372486065224
java.version,sysinfo,,,"1.7.0_21",1372486065224
java.vm.info,sysinfo,,,"mixed mode, sharing",1372486065224
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1372486065224
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1372486065224
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1372486065224
java.vm.specification.version,sysinfo,,,"1.7",1372486065224
java.vm.vendor,sysinfo,,,"Oracle Corporation",1372486065224
java.vm.version,sysinfo,,,"23.21-b01",1372486065224
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372486065913
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372486065950
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1372486066030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486071603
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1372486086323
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1372486086386
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1372486086466
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1372486086758
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1372486086780
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1372486087875
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1372486087897
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1372486087911
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1372486088027
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1372486088037
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1372486088048
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1372486088075
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1372486088126
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1372486088133
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1372486088158
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1372486088212
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1372486088706
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1372486088718
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1372486088757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486089320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1372486089362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1372486089362
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1372486090416
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1372486090428
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1372486093163
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1372486093173
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1372486098037
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1372486100620
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1372486100973
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372486101207
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372486102166
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1372486103348
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1372486104674
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1372486104845
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1372486104928
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1372486105064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486105658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486106846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486108130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486110415
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372486111606
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1372486112742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486115206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486119653
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372486120366
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372486120584
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1372486124219
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1372486124287
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1372486124293
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1372486124330
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1372486124347
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1372486124362
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1372486124371
started,bundle,org.eclipse.mylyn.java.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.java.ui",1372486124404
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1372486124745
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1372486125479
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1372486125500
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1372486125506
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1372486125510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486132027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486133810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486133948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486134763
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1372486135803
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372486144946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486147991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486150134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486153342
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1372486155258
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1372486155340
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1372486155548
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1372486155629
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1372486156012
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1372486156145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486157375
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1372486159887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486161122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486162270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486182279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486183704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1372486183726
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372486183828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486187021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486188012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486188817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486195907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486196023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486199339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486199434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486201875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486202315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486203721
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372486205406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486207906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486208832
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372486212981
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372486213155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486215365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486216424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486216941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486219069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486220044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486223701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486223782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486228288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486228367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486229463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486229995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486230168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486234075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486235679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486236251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486240149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486241890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486251591
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372486251623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486254362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486271028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486271759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486290283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486291599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486293741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486296111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486317944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486318029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486320218
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372486324542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486326624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486327807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486328322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486338045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486340256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486401142
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372486402558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486403828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486405756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486406436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486445110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486445685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486590998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486592672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486768386
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372486775192
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372486775402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486778046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486779411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486779949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486781721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486798225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486802205
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372486802545
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1372486803213
